team_id,title,id,match_index,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def
74,Southampton,74,3,h,1.35593,3.02693,0.545317,3.02693,3,17,0,3,0.34349999999999997,l,2024-09-14 11:30:00,0,0,1,0,-2.4816130000000003,380,35,300,29
74,Southampton,74,4,h,2.89813,1.645,2.89813,1.645,7,5,1,1,2.2631,d,2024-09-21 14:00:00,0,1,0,1,1.25313,220,25,314,34
74,Southampton,74,5,a,0.696068,1.44215,0.696068,1.44215,7,7,1,3,0.7307,l,2024-09-30 19:00:00,0,0,1,0,-0.746082,188,16,371,32
74,Southampton,74,6,a,1.27313,3.25165,1.27313,3.25165,3,14,1,3,0.32930000000000004,l,2024-10-05 14:00:00,0,0,1,0,-1.97852,247,16,235,29
74,Southampton,74,7,h,2.42776,2.83826,2.42776,2.0771,8,11,2,3,1.0828000000000002,l,2024-10-19 14:00:00,0,0,1,0,0.35065999999999997,240,15,199,30
74,Southampton,74,8,a,0.369989,3.16286,0.369989,3.16286,6,12,0,1,0.06949999999999999,l,2024-10-26 14:00:00,0,0,1,0,-2.792871,175,11,354,30
74,Southampton,74,9,h,0.540345,1.78581,0.540345,1.78581,6,4,1,0,0.4341,w,2024-11-02 15:00:00,1,0,0,3,-1.2454649999999998,157,17,390,26
74,Southampton,74,10,a,0.792655,0.912781,0.792655,0.912781,6,7,0,2,1.1777,l,2024-11-09 15:00:00,0,0,1,0,-0.12012599999999996,157,27,407,16
74,Southampton,74,11,h,1.53985,3.18835,0.642015,2.42718,6,13,2,3,0.3767,l,2024-11-24 14:00:00,0,0,1,0,-1.785165,240,10,232,28
74,Southampton,74,12,a,0.934969,1.86986,0.934969,1.86986,4,16,1,1,0.7225,d,2024-11-29 20:00:00,0,1,0,1,-0.934891,265,22,292,34
74,Southampton,74,13,h,1.91014,5.8331,1.91014,5.8331,6,18,1,5,0.052099999999999994,l,2024-12-04 19:30:00,0,0,1,0,-3.92296,267,8,299,27
74,Southampton,74,14,a,0.385832,2.51338,0.385832,2.51338,7,13,0,1,0.1582,l,2024-12-07 15:00:00,0,0,1,0,-2.127548,239,27,276,35
74,Southampton,74,15,h,1.27356,3.89322,1.27356,3.89322,2,10,0,5,0.13890000000000002,l,2024-12-15 19:00:00,0,0,1,0,-2.6196599999999997,402,23,288,27
74,Southampton,74,16,a,0.280031,1.25255,0.280031,1.25255,3,8,0,0,0.5035000000000001,d,2024-12-22 14:00:00,0,1,0,1,-0.9725190000000001,303,26,275,15
74,Southampton,74,17,h,2.19833,1.90111,2.19833,1.90111,9,6,0,1,1.5784,l,2024-12-26 15:00:00,0,0,1,0,0.2972199999999998,231,29,264,14
74,Southampton,74,18,a,1.21853,3.05417,1.21853,3.05417,1,10,1,2,0.2976,l,2024-12-29 15:00:00,0,0,1,0,-1.8356400000000002,181,32,246,35
74,Southampton,74,19,h,0.249614,5.54874,0.249614,4.78757,9,15,0,5,0.0018,l,2025-01-04 15:00:00,0,0,1,0,-4.537955999999999,232,18,244,22
74,Southampton,74,20,a,1.36705,3.10847,1.36705,3.10847,1,15,1,3,0.4456,l,2025-01-16 20:00:00,0,0,1,0,-1.74142,359,28,211,17
74,Southampton,74,21,a,1.25922,2.36419,1.25922,2.36419,2,9,2,3,0.4667,l,2025-01-19 14:00:00,0,0,1,0,-1.1049699999999998,167,17,244,19
74,Southampton,74,22,h,0.825621,3.08319,0.825621,2.32202,2,11,1,3,0.1946,l,2025-01-25 15:00:00,0,0,1,0,-1.4963990000000003,244,18,246,22
74,Southampton,74,23,a,1.17566,1.94845,1.17566,1.94845,1,5,2,1,0.7545999999999999,w,2025-02-01 15:00:00,1,0,0,3,-0.7727900000000001,299,29,217,24
74,Southampton,74,24,h,0.974418,2.08722,0.974418,2.08722,7,3,1,3,0.5265,l,2025-02-15 15:00:00,0,0,1,0,-1.1128019999999998,253,29,188,26
74,Southampton,74,25,h,0.154147,5.12018,0.154147,5.12018,1,6,0,4,0.0021,l,2025-02-22 15:00:00,0,0,1,0,-4.966033,256,26,264,27
74,Southampton,74,26,a,0.845039,2.98234,0.845039,2.98234,4,18,0,4,0.25460000000000005,l,2025-02-25 20:15:00,0,0,1,0,-2.1373010000000003,328,15,275,20
74,Southampton,74,27,a,0.511566,4.98996,0.511566,3.46762,0,19,1,3,0.0095,l,2025-03-08 15:00:00,0,0,1,0,-2.956054,357,18,164,34
74,Southampton,74,28,h,1.2821,0.540718,1.2821,0.540718,6,3,1,2,2.0458,l,2025-03-15 15:00:00,0,0,1,0,0.741382,252,22,346,28
74,Southampton,74,29,h,0.687304,0.93776,0.687304,0.93776,3,8,1,1,1.0684,d,2025-04-02 19:45:00,0,1,0,1,-0.250456,288,24,219,14
74,Southampton,74,30,a,0.780439,2.648,0.780439,1.88683,5,10,1,3,0.27590000000000003,l,2025-04-06 13:00:00,0,0,1,0,-1.106391,298,34,255,33
74,Southampton,74,31,h,0.412256,2.99927,0.412256,1.36951,1,13,0,3,0.0602,l,2025-04-12 14:00:00,0,0,1,0,-0.957254,252,11,230,21
74,Southampton,74,32,a,0.922877,0.98423,0.922877,0.98423,9,8,1,1,1.3031,d,2025-04-19 14:00:00,0,1,0,1,-0.0613530000000001,281,20,233,11
74,Southampton,74,33,h,0.935581,1.9956,0.935581,1.9956,2,8,1,2,0.6812,l,2025-04-26 14:00:00,0,0,1,0,-1.060019,227,14,178,24
74,Southampton,74,34,a,0.550774,1.60739,0.550774,1.60739,2,2,0,2,0.5436,l,2025-05-03 14:00:00,0,0,1,0,-1.056616,318,19,287,23
74,Southampton,74,35,h,0.136995,1.58463,0.136995,1.58463,3,24,0,0,0.2781,d,2025-05-10 14:00:00,0,1,0,1,-1.447635,138,8,162,22
74,Southampton,74,36,a,1.05025,2.67793,1.05025,2.67793,2,11,0,2,0.28500000000000003,l,2025-05-18 11:00:00,0,0,1,0,-1.62768,298,14,349,21
74,Southampton,74,37,h,0.598144,2.40711,0.598144,2.40711,4,11,1,2,0.31120000000000003,l,2025-05-25 15:00:00,0,0,1,0,-1.8089659999999999,173,10,206,28
75,Leicester,75,0,h,1.02614,1.40775,1.02614,1.40775,2,21,1,1,1.0574,d,2024-08-19 19:00:00,0,1,0,1,-0.38161,331,16,159,29
75,Leicester,75,1,a,0.857005,1.96218,0.857005,1.96218,1,7,1,2,0.5912000000000001,l,2024-08-24 14:00:00,0,0,1,0,-1.105175,274,20,318,31
75,Leicester,75,2,h,0.774741,2.16385,0.774741,2.16385,3,6,1,2,0.3729,l,2024-08-31 14:00:00,0,0,1,0,-1.389109,224,35,314,30
