team_id,title,id,match_index,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def
272,Cremonese,272,1,h,3.52949,1.32978,2.76819,0.568485,2,6,3,2,2.7855,w,2025-08-29 16:30:00,1,0,0,3,2.1997050000000002,304,22,194,20
272,Cremonese,272,2,a,0.166346,1.8883,0.166346,1.8883,1,3,0,0,0.19390000000000002,d,2025-09-15 16:30:00,0,1,0,1,-1.7219540000000002,228,11,330,28
272,Cremonese,272,3,h,0.172561,0.902031,0.172561,0.902031,2,4,0,0,0.5848,d,2025-09-21 13:00:00,0,1,0,1,-0.7294700000000001,214,14,248,21
272,Cremonese,272,4,a,0.564557,1.44033,0.564557,1.44033,2,3,1,1,0.6134,d,2025-09-27 13:00:00,0,1,0,1,-0.8757730000000001,292,17,179,26
272,Cremonese,272,5,a,0.619599,4.65231,0.619599,4.65231,3,18,1,4,0.023799999999999998,l,2025-10-04 16:00:00,0,0,1,0,-4.032711,317,12,177,25
286,Como,286,0,h,1.28478,0.202984,1.28478,0.202984,5,2,2,0,2.3154000000000003,w,2025-08-24 16:30:00,1,0,0,3,1.081796,202,35,339,26
286,Como,286,1,a,0.521585,1.51584,0.521585,1.51584,7,3,0,1,0.535,l,2025-08-30 16:30:00,0,0,1,0,-0.9942550000000001,130,28,303,23
286,Como,286,2,h,1.56467,2.54288,1.56467,2.54288,4,6,1,1,0.6414000000000001,d,2025-09-15 18:45:00,0,1,0,1,-0.9782099999999998,237,29,292,37
286,Como,286,3,a,2.09507,0.424904,2.09507,0.424904,7,1,2,1,2.5574,w,2025-09-21 16:00:00,1,0,0,3,1.6701660000000003,169,30,288,31
286,Como,286,4,h,1.44033,0.564557,1.44033,0.564557,3,2,1,1,2.1215,d,2025-09-27 13:00:00,0,1,0,1,0.8757730000000001,179,26,292,17
286,Como,286,5,a,0.959121,1.74169,0.959121,1.74169,4,13,1,1,0.7381,d,2025-10-04 18:45:00,0,1,0,1,-0.782569,289,24,304,31
291,Pisa,291,0,a,1.02901,2.04697,1.02901,2.04697,4,13,1,1,0.6422,d,2025-08-24 18:45:00,0,1,0,1,-1.01796,305,27,156,11
291,Pisa,291,1,h,0.6627,0.953921,0.6627,0.953921,3,12,0,1,1.0417,l,2025-08-30 18:45:00,0,0,1,0,-0.29122100000000006,296,12,133,29
291,Pisa,291,2,h,1.27587,1.72902,1.27587,1.72902,4,6,0,1,1.0306,l,2025-09-14 13:00:00,0,0,1,0,-0.45314999999999994,202,19,225,20
291,Pisa,291,3,a,2.51985,1.18611,1.75855,1.18611,2,7,2,3,2.3296,l,2025-09-22 18:45:00,0,0,1,0,0.5724400000000001,361,25,194,25
291,Pisa,291,4,h,0.580471,0.840093,0.580471,0.840093,4,4,0,0,1.0752,d,2025-09-28 13:00:00,0,1,0,1,-0.259622,244,28,114,28
291,Pisa,291,5,a,0.0265067,3.69928,0.0265067,3.69928,1,14,0,4,0.010799999999999999,l,2025-10-05 13:00:00,0,0,1,0,-3.6727733,287,22,98,21
